site_code,target_assemblage,quadrat_code,treatment,plot_angle,point_location,survey_date,top_layer,bottom_layer,SPP,yr,mo,recorder,scorer
CLEP,sargassum,5,control,horizontal,row01col02,1/29/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row02col02,1/29/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row03col02,1/29/22,PTESPP,OTHINV,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row04col02,1/29/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row05col02,1/29/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row01col03,1/29/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row02col03,1/29/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row03col03,1/29/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row04col03,1/29/22,SARHOR,JUVSHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row05col03,1/29/22,SARHOR,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row01col04,1/29/22,PTESPP,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row02col04,1/29/22,PTESPP,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row03col04,1/29/22,SARHOR,JUVSHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row04col04,1/29/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row05col04,1/29/22,SARHOR,SILCOM,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row01col05,1/29/22,SARHOR,CRUCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row02col05,1/29/22,SARHOR,JUVSHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row03col05,1/29/22,SARHOR,JUVSHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row04col05,1/29/22,SARMUT,CRUCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,control,horizontal,row05col05,1/29/22,SARHOR,SILCOM,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row01col01,1/29/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row02col01,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row03col01,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row04col01,1/29/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row05col01,1/29/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row01col02,1/29/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row02col02,1/29/22,SARHOR,ZONFAR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row03col02,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row04col02,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row05col02,1/29/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row01col03,1/29/22,SARMUT,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row02col03,1/29/22,SARHOR,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row03col03,1/29/22,SARHOR,JUVSHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row04col03,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row05col03,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row01col04,1/29/22,SARMUT,DICCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row02col04,1/29/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row03col04,1/29/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row04col04,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row05col04,1/29/22,SARHOR,ZONFAR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row01col05,1/29/22,SARHOR,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row02col05,1/29/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row03col05,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row04col05,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,5,manipulation,vertical,row05col05,1/29/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row01col01,1/30/22,CHOCAN,OTHINV,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row02col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row03col01,1/30/22,CHOCAN,GASSUB,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row04col01,1/30/22,SARHOR,GASSUB,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row05col01,1/30/22,HALSTE,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row01col02,1/30/22,CHOCAN,OSMSPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row02col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row03col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row04col02,1/30/22,HALSTE,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row05col02,1/30/22,HALSTE,GELSPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row01col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row02col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row03col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row04col03,1/30/22,HALSTE,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row05col03,1/30/22,HALSTE,HALSTE,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row01col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row02col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row03col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row04col04,1/30/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row05col04,1/30/22,HALSTE,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row01col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row02col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row03col05,1/30/22,CHOCAN,CRUCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row04col05,1/30/22,ARTCOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,control,horizontal,row05col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,6,manipulation,horizontal,row01col01,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row02col01,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row03col01,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row04col01,1/30/22,HALSTE,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row05col01,1/30/22,HALSTE,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row01col02,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row02col02,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row03col02,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row04col02,1/30/22,HALSTE,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row05col02,1/30/22,HALSTE,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row01col03,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row02col03,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row03col03,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row04col03,1/30/22,ARTCOR,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row05col03,1/30/22,HALSTE,HALSTE,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row01col04,1/30/22,CHOSPI,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row02col04,1/30/22,CHOSPI,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row03col04,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row04col04,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row05col04,1/30/22,PTESPP,HALSTE,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row01col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row02col05,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row03col05,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row04col05,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,6,manipulation,horizontal,row05col05,1/30/22,PTESPP,HALSTE,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row01col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row02col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row03col01,1/30/22,CHOCAN,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row04col01,1/30/22,PTESPP,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row05col01,1/30/22,SARMUT,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row01col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row02col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row03col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row04col02,1/30/22,OTHRED,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row05col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row01col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row02col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row03col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row04col03,1/30/22,CHOCAN,CRUCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row05col03,1/30/22,OTHRED,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row01col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row02col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row03col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row04col04,1/30/22,CHOCAN,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row05col04,1/30/22,OTHRED,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row01col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row02col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row03col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row04col05,1/30/22,OTHRED,ARTCOR,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,control,horizontal,row05col05,1/30/22,PTESPP,ROCK,SARG,2022,1,BCH,MEH
CLEP,sargassum,7,manipulation,horizontal,row01col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row02col01,1/30/22,PTESPP,SARMUT,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row03col01,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row04col01,1/30/22,PTESPP,ROCK,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row05col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row01col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row02col02,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row03col02,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row04col02,1/30/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row05col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row01col03,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row02col03,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row03col03,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row04col03,1/30/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row05col03,1/30/22,PTESPP,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row01col04,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row02col04,1/30/22,SARMUT,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row03col04,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row04col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row05col04,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row01col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row02col05,1/30/22,ARTCOR,CHOSPI,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row03col05,1/30/22,SARMUT,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row04col05,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,7,manipulation,horizontal,row05col05,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row01col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row02col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row03col01,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row04col01,1/30/22,SARHOR,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row05col01,1/30/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row01col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row02col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row03col02,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row04col02,1/30/22,PTESPP,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row05col02,1/30/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row01col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row02col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row03col03,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row04col03,1/30/22,SARHOR,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row05col03,1/30/22,SARHOR,ZONFAR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row01col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row02col04,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row03col04,1/30/22,PTESPP,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row04col04,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row05col04,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row01col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row02col05,1/30/22,CHOCAN,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row03col05,1/30/22,PTESPP,SARMUT,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row04col05,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,control,horizontal,row05col05,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row01col01,1/30/22,SARMUT,ARTCOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row02col01,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row03col01,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row04col01,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row05col01,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row01col02,1/30/22,SARMUT,SILCOM,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row02col02,1/30/22,SARMUT,SILCOM,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row03col02,1/30/22,SARMUT,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row04col02,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row05col02,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row01col03,1/30/22,SARMUT,SILCOM,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row02col03,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row03col03,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row04col03,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row05col03,1/30/22,SARHOR,SARMUT,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row01col04,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row02col04,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row03col04,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row04col04,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row05col04,1/30/22,SARHOR,SARMUT,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row01col05,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row02col05,1/30/22,SARMUT,CHOCAN,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row03col05,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row04col05,1/30/22,SARMUT,SARHOR,SARG,2022,1,MEH,BCH
CLEP,sargassum,8,manipulation,vertical,row05col05,1/30/22,SARHOR,PTESPP,SARG,2022,1,MEH,BCH
CLEP,sargassum,9,control,horizontal,row01col01,1/29/22,SARMUT,MYTCAL,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row02col01,1/29/22,SARMUT,MYTCAL,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row03col01,1/29/22,SARMUT,MYTCAL,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row04col01,1/29/22,SARMUT,CRUCOR,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row05col01,1/29/22,SARMUT,JUVSMUT,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row01col02,1/29/22,SARMUT,ROCK,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row02col02,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row03col02,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row04col02,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row05col02,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row01col03,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row02col03,1/29/22,SARMUT,LIMPET,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row03col03,1/29/22,SARMUT,ROCK,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row04col03,1/29/22,SARMUT,LAUSPP,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row05col03,1/29/22,SARMUT,SARMUT,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row01col04,1/29/22,SARMUT,LIMPET,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row02col04,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row03col04,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row04col04,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row05col04,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row01col05,1/29/22,SCYCAN,NONE,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row02col05,1/29/22,SARMUT,CRUCOR,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row03col05,1/29/22,SARMUT,TETRUB,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row04col05,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,control,horizontal,row05col05,1/29/22,SARMUT,MYTCAL,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row01col01,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row02col01,1/29/22,SARMUT,MYTCAL,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row03col01,1/29/22,SARMUT,CRUCOR,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row04col01,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row05col01,1/29/22,SCYCAN,NONE,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row01col02,1/29/22,SARMUT,CRUCOR,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row02col02,1/29/22,SARMUT,CRUCOR,SARG,2022,1,TN,BPS
CLEP,sargassum,9,manipulation,horizontal,row03col02,1/29/22,SARMUT,SCYCAN,SARG,2022,1,TN,BPS
